60	1037-9614-FFFF-FFFF-FFFF-0002	2	115.312500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501086701	2515192959	1.000000	-54
61	E200-3031-2507-0121-2700-08D6	2	255.585938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501090282	2515193123	1.000000	-62
62	1037-9654-FFFF-FFFF-FFFF-0017	2	43.242188	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501098585	2515224195	1.000000	-49
63	1037-9654-FFFF-FFFF-FFFF-0016	2	332.578125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501103114	2515224348	1.000000	-48
64	1037-9614-FFFF-FFFF-FFFF-0002	2	295.312500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501107230	2515224474	1.000000	-54
65	1037-9654-FFFF-FFFF-FFFF-0023	2	321.679688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501110932	2515224584	1.000000	-52
66	1037-9654-FFFF-FFFF-FFFF-0022	2	292.851563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501114454	2515224709	1.000000	-50
67	1037-9741-FFFF-FFFF-FFFF-0004	2	309.375000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501118027	2515224818	1.000000	-55
68	E200-3031-2507-0121-2700-08D6	2	258.398438	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501121588	2515224942	1.000000	-61
69	1037-9654-FFFF-FFFF-FFFF-0023	2	322.382813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501194280	2515321964	1.000000	-52
70	1037-9654-FFFF-FFFF-FFFF-0017	2	43.242188	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501198782	2515322123	1.000000	-49
71	E200-3031-2507-0121-2700-08D6	2	258.398438	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501202186	2515322282	1.000000	-61
72	1037-9654-FFFF-FFFF-FFFF-0022	2	294.609375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501205650	2515322439	1.000000	-50
73	1037-9654-FFFF-FFFF-FFFF-0016	2	332.578125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501209067	2515322550	1.000000	-48
74	1037-9614-FFFF-FFFF-FFFF-0002	2	112.148438	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501215543	2515322708	1.000000	-54
75	1037-9741-FFFF-FFFF-FFFF-0004	2	315.351563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501219817	2515322868	1.000000	-55
76	1037-9654-FFFF-FFFF-FFFF-0017	2	42.187500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501226277	2515353425	1.000000	-49
77	1037-9654-FFFF-FFFF-FFFF-0016	2	332.578125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501229651	2515353597	1.000000	-48
78	1037-9741-FFFF-FFFF-FFFF-0004	2	316.757813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501235260	2515353755	1.000000	-55
79	1037-9654-FFFF-FFFF-FFFF-0022	2	293.906250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501238962	2515353864	1.000000	-50
80	1037-9654-FFFF-FFFF-FFFF-0023	2	322.031250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501242447	2515354073	1.000000	-52
81	E200-3031-2507-0121-2700-08D6	2	256.640625	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501246514	2515354327	1.000000	-61
82	1037-9614-FFFF-FFFF-FFFF-0002	2	294.257813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501250855	2515354650	1.000000	-54
83	1037-9654-FFFF-FFFF-FFFF-0016	2	332.226563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501323445	2515455838	1.000000	-48
84	1037-9741-FFFF-FFFF-FFFF-0004	2	312.539063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501330466	2515455993	1.000000	-55
85	1037-9614-FFFF-FFFF-FFFF-0002	2	295.312500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501335288	2515456103	1.000000	-54
86	1037-9654-FFFF-FFFF-FFFF-0017	2	42.890625	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501339457	2515456211	1.000000	-49
87	1037-9654-FFFF-FFFF-FFFF-0022	2	292.851563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501342921	2515456369	1.000000	-50
88	E200-3031-2507-0121-2700-08D6	2	259.453125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501346222	2515456527	1.000000	-61
89	1037-9654-FFFF-FFFF-FFFF-0023	2	320.976563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501351334	2515456686	1.000000	-52
90	1037-9654-FFFF-FFFF-FFFF-0016	2	332.226563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501360908	2515486707	1.000000	-48
91	E200-3031-2507-0121-2700-08D6	2	261.210938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501366023	2515486860	1.000000	-61
92	1037-9741-FFFF-FFFF-FFFF-0004	2	312.890625	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501369476	2515487011	1.000000	-55
93	1037-9654-FFFF-FFFF-FFFF-0022	2	292.500000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501373201	2515487179	1.000000	-50
94	1037-9654-FFFF-FFFF-FFFF-0017	2	42.539063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501376644	2515487289	1.000000	-49
95	1037-9654-FFFF-FFFF-FFFF-0023	2	320.976563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501380329	2515487398	1.000000	-52
96	1037-9614-FFFF-FFFF-FFFF-0002	2	293.554688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501383984	2515487506	1.000000	-54
97	1037-9654-FFFF-FFFF-FFFF-0016	2	332.578125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501459257	2515584287	1.000000	-48
98	1037-9741-FFFF-FFFF-FFFF-0004	2	132.539063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501463688	2515584403	1.000000	-55
99	1037-9614-FFFF-FFFF-FFFF-0002	2	112.500000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501467828	2515584512	1.000000	-54
100	1037-9654-FFFF-FFFF-FFFF-0022	2	294.257813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501471351	2515584662	1.000000	-50
101	1037-9654-FFFF-FFFF-FFFF-0017	2	43.242188	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501474957	2515584772	1.000000	-49
102	E200-3031-2507-0121-2700-08D6	2	257.343750	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501478360	2515584923	1.000000	-61
103	1037-9654-FFFF-FFFF-FFFF-0023	2	322.382813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501482062	2515585081	1.000000	-52
104	1037-9654-FFFF-FFFF-FFFF-0022	2	293.203125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501488668	2515621921	1.000000	-50
105	1037-9654-FFFF-FFFF-FFFF-0017	2	41.835938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501494145	2515622059	1.000000	-49
106	1037-9654-FFFF-FFFF-FFFF-0016	2	332.226563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501497518	2515622186	1.000000	-48
107	1037-9741-FFFF-FFFF-FFFF-0004	2	312.187500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501500948	2515622299	1.000000	-55
108	E200-3031-2507-0121-2700-08D6	2	259.101563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501508910	2515622424	1.000000	-61
109	1037-9654-FFFF-FFFF-FFFF-0023	2	323.085938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501515756	2515622537	1.000000	-52
110	1037-9614-FFFF-FFFF-FFFF-0002	2	293.906250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501519313	2515622663	1.000000	-54
111	1037-9654-FFFF-FFFF-FFFF-0023	2	322.734375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501583988	2515713769	1.000000	-52
112	1037-9654-FFFF-FFFF-FFFF-0022	2	294.609375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501588630	2515713888	1.000000	-50
113	1037-9654-FFFF-FFFF-FFFF-0016	2	332.226563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501592107	2515714015	1.000000	-48
114	1037-9654-FFFF-FFFF-FFFF-0017	2	41.835938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501596159	2515714129	1.000000	-49
115	E200-3031-2507-0121-2700-08D6	2	255.234375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501601619	2515714241	1.000000	-62
116	1037-9741-FFFF-FFFF-FFFF-0004	2	310.078125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501605208	2515714352	1.000000	-55
117	1037-9614-FFFF-FFFF-FFFF-0002	2	112.500000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501609372	2515714463	1.000000	-54
118	1037-9654-FFFF-FFFF-FFFF-0017	2	42.890625	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501622239	2515749979	1.000000	-49
119	1037-9614-FFFF-FFFF-FFFF-0002	2	112.148438	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501627249	2515750110	1.000000	-54
120	1037-9741-FFFF-FFFF-FFFF-0004	2	308.320313	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501631750	2515750224	1.000000	-55
121	1037-9654-FFFF-FFFF-FFFF-0016	2	333.281250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501636004	2515750336	1.000000	-48
122	1037-9654-FFFF-FFFF-FFFF-0022	2	294.609375	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501639551	2515750462	1.000000	-50
123	E200-3031-2507-0121-2700-08D6	2	258.750000	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501642895	2515750588	1.000000	-61
124	1037-9654-FFFF-FFFF-FFFF-0023	2	323.085938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501647381	2515750714	1.000000	-52
125	1037-9654-FFFF-FFFF-FFFF-0017	2	43.242188	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501713491	2515837373	1.000000	-49
